#feature,bac3,bac4,bac1,bac2,bac5,bac6,vir1,vir4,vir2,vir3,vir5,vir6
ENSG00000172927.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172932.16,7.0,2.0,4.0,1.0,3.0,1.0,7.0,0.0,1.0,0.0,2.0,2.0
ENSG00000172977.13,9.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0
ENSG00000173020.11,65.0,13.0,50.0,62.0,30.0,9.0,23.0,35.0,23.0,0.0,35.0,23.0
ENSG00000173039.19,10.0,5.0,6.0,8.0,5.0,3.0,5.0,3.0,9.0,0.0,5.0,5.0
ENSG00000173113.7,37.0,12.0,12.0,23.0,20.0,21.0,13.0,12.0,11.0,5.0,28.0,12.0
ENSG00000173120.15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000173153.16,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
ENSG00000173264.14,3.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0
ENSG00000173327.8,16.0,3.0,10.0,7.0,11.0,4.0,5.0,3.0,11.0,0.0,3.0,1.0
ENSG00000173432.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173442.13,20.0,4.0,11.0,9.0,9.0,5.0,7.0,2.0,6.0,1.0,14.0,4.0
ENSG00000173456.5,4.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0
ENSG00000173457.11,11.0,6.0,1.0,6.0,7.0,4.0,6.0,3.0,7.0,1.0,4.0,2.0
ENSG00000173465.8,8.0,0.0,0.0,14.0,0.0,2.0,5.0,0.0,2.0,0.0,4.0,0.0
ENSG00000173486.14,2.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,5.0,1.0
ENSG00000173511.9,7.0,2.0,1.0,14.0,2.0,7.0,5.0,2.0,3.0,0.0,2.0,1.0
ENSG00000173621.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173653.8,3.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0
ENSG00000173715.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSG00000173825.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000173914.12,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
ENSG00000173933.21,14.0,9.0,4.0,11.0,7.0,6.0,7.0,3.0,5.0,0.0,8.0,3.0
ENSG00000173992.9,7.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,10.0,0.0,2.0,0.0
ENSG00000174080.11,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174165.8,7.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0
ENSG00000174276.7,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
ENSG00000174516.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174547.13,14.0,9.0,1.0,8.0,4.0,7.0,2.0,2.0,1.0,4.0,7.0,2.0
ENSG00000174669.12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174684.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000174744.14,4.0,0.0,4.0,9.0,3.0,8.0,0.0,3.0,4.0,0.0,4.0,3.0
ENSG00000174775.17,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000174791.11,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000174807.4,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174851.16,6.0,4.0,2.0,3.0,5.0,2.0,3.0,4.0,6.0,0.0,6.0,4.0
ENSG00000174885.12,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
ENSG00000174903.16,20.0,9.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0
ENSG00000174915.12,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000174996.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ENSG00000175104.15,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000175115.13,15.0,1.0,5.0,9.0,8.0,5.0,7.0,8.0,3.0,0.0,3.0,5.0
ENSG00000175213.3,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000175216.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
ENSG00000175220.12,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
ENSG00000175224.16,10.0,2.0,0.0,6.0,0.0,2.0,3.0,2.0,3.0,0.0,3.0,2.0
ENSG00000175274.19,8.0,0.0,6.0,0.0,5.0,2.0,4.0,0.0,3.0,0.0,5.0,0.0
ENSG00000175294.6,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ENSG00000175334.8,15.0,5.0,7.0,15.0,9.0,14.0,15.0,7.0,8.0,2.0,17.0,8.0
ENSG00000175348.11,10.0,0.0,6.0,8.0,9.0,5.0,5.0,4.0,9.0,3.0,4.0,3.0
ENSG00000175352.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175376.9,0.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0
ENSG00000175390.14,68.0,29.0,0.0,46.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175463.12,31.0,9.0,5.0,16.0,11.0,11.0,15.0,7.0,5.0,2.0,10.0,4.0
ENSG00000175467.15,11.0,1.0,11.0,10.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,3.0
ENSG00000175482.9,27.0,6.0,15.0,15.0,16.0,16.0,10.0,5.0,13.0,7.0,8.0,4.0
ENSG00000175505.11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175536.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000175538.10,12.0,0.0,10.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0
ENSG00000175550.8,23.0,6.0,19.0,8.0,19.0,6.0,33.0,7.0,18.0,0.0,22.0,8.0
ENSG00000175567.10,150.0,30.0,14.0,72.0,23.0,34.0,45.0,26.0,73.0,8.0,23.0,13.0
ENSG00000175573.7,5.0,4.0,4.0,3.0,4.0,3.0,7.0,3.0,9.0,0.0,7.0,3.0
ENSG00000175575.13,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
ENSG00000175581.14,6.0,1.0,0.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0
ENSG00000175582.20,11.0,0.0,6.0,10.0,3.0,3.0,5.0,6.0,0.0,0.0,8.0,3.0
ENSG00000175591.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175592.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSG00000175602.4,8.0,7.0,4.0,11.0,5.0,5.0,12.0,2.0,7.0,2.0,6.0,4.0
ENSG00000175634.15,8.0,4.0,3.0,6.0,4.0,1.0,5.0,4.0,4.0,1.0,2.0,1.0
ENSG00000175773.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176102.13,4.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
ENSG00000176148.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176340.4,111.0,32.0,72.0,60.0,38.0,20.0,31.0,22.0,24.0,14.0,50.0,20.0
ENSG00000176343.5,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176485.11,0.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0
ENSG00000176973.8,32.0,7.0,15.0,17.0,14.0,14.0,14.0,6.0,21.0,2.0,17.0,3.0
ENSG00000177030.17,7.0,1.0,0.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,2.0
ENSG00000177042.14,5.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
ENSG00000177054.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ENSG00000177098.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177105.10,150.0,20.0,108.0,97.0,84.0,28.0,67.0,26.0,27.0,8.0,48.0,46.0
ENSG00000177106.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177112.8,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
ENSG00000177156.11,187.0,19.0,127.0,79.0,88.0,32.0,56.0,18.0,90.0,10.0,63.0,23.0
ENSG00000177225.17,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177542.11,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
ENSG00000177595.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177600.9,1319.0,361.0,206.0,910.0,479.0,698.0,423.0,409.0,462.0,78.0,515.0,156.0
ENSG00000177666.17,32.0,3.0,21.0,17.0,11.0,7.0,12.0,11.0,61.0,2.0,12.0,12.0
ENSG00000177685.17,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177697.19,25.0,6.0,0.0,13.0,11.0,5.0,6.0,0.0,6.0,0.0,4.0,1.0
ENSG00000177700.6,36.0,12.0,12.0,24.0,24.0,11.0,16.0,14.0,17.0,3.0,31.0,4.0
ENSG00000177830.18,5.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,7.0,0.0,1.0,0.0
ENSG00000177951.17,5.0,0.0,0.0,4.0,2.0,2.0,3.0,4.0,4.0,0.0,2.0,1.0
ENSG00000177963.14,8.0,3.0,7.0,4.0,6.0,5.0,2.0,2.0,7.0,0.0,3.0,1.0
ENSG00000178105.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178202.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179119.15,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000179241.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179331.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000179532.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180423.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180425.11,3.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
ENSG00000180773.15,4.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0
ENSG00000181649.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181830.9,5.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0
ENSG00000181908.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181924.7,4.0,5.0,0.0,10.0,0.0,2.0,5.0,3.0,2.0,1.0,3.0,3.0
ENSG00000182208.14,9.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0
ENSG00000182359.15,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000182919.15,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSG00000182934.12,17.0,3.0,4.0,18.0,2.0,7.0,5.0,6.0,0.0,0.0,7.0,5.0
ENSG00000182985.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183020.14,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183134.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000183161.6,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000183340.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183734.4,3.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0
ENSG00000184014.8,11.0,0.0,10.0,11.0,8.0,3.0,7.0,3.0,6.0,0.0,10.0,1.0
ENSG00000184154.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184232.9,5.0,1.0,0.0,3.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0
ENSG00000184281.15,9.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0
ENSG00000184384.14,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSG00000184743.13,8.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0
ENSG00000185085.2,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185101.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185187.13,14.0,5.0,2.0,6.0,6.0,6.0,11.0,0.0,6.0,0.0,2.0,5.0
ENSG00000185201.16,813.0,151.0,2000.0,874.0,959.0,606.0,625.0,209.0,440.0,44.0,961.0,597.0
ENSG00000185238.13,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185475.11,21.0,6.0,18.0,6.0,12.0,12.0,9.0,4.0,8.0,7.0,9.0,5.0
ENSG00000185507.21,12.0,3.0,22.0,4.0,23.0,4.0,35.0,4.0,54.0,4.0,40.0,28.0
ENSG00000185627.18,22.0,6.0,7.0,12.0,6.0,6.0,5.0,7.0,8.0,3.0,15.0,3.0
ENSG00000185670.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185885.16,217.0,103.0,872.0,322.0,368.0,245.0,602.0,122.0,326.0,49.0,750.0,393.0
ENSG00000186104.10,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ENSG00000186166.9,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
ENSG00000186174.12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186318.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186635.14,26.0,3.0,0.0,15.0,12.0,2.0,8.0,6.0,0.0,0.0,4.0,6.0
ENSG00000186642.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186652.10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186660.15,9.0,2.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0
ENSG00000186907.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187049.10,7.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0
ENSG00000188070.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188076.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000188486.3,13.0,5.0,0.0,3.0,1.0,1.0,4.0,0.0,5.0,1.0,3.0,5.0
ENSG00000188487.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188997.8,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196167.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196323.14,0.0,0.0,5.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
ENSG00000196371.3,7.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0
ENSG00000196565.15,243.0,137.0,164.0,9.0,3074.0,132.0,180.0,721.0,230861.0,19383.0,330.0,123.0
ENSG00000196655.12,7.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,1.0
ENSG00000196914.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196954.14,26.0,9.0,46.0,19.0,43.0,15.0,19.0,7.0,15.0,6.0,52.0,16.0
ENSG00000197136.4,4.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000197149.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197345.13,9.0,5.0,0.0,14.0,1.0,2.0,3.0,4.0,3.0,0.0,2.0,2.0
ENSG00000197580.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197601.13,0.0,0.0,0.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0
ENSG00000197629.6,54.0,13.0,2.0,25.0,22.0,10.0,7.0,17.0,12.0,1.0,27.0,8.0
ENSG00000197798.9,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197847.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198168.9,9.0,3.0,2.0,1.0,0.0,2.0,5.0,2.0,2.0,0.0,1.0,0.0
ENSG00000198331.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000198382.9,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
ENSG00000198561.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198730.9,4.0,2.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
ENSG00000198851.10,57.0,21.0,0.0,29.0,10.0,32.0,29.0,20.0,32.0,6.0,18.0,7.0
ENSG00000204370.13,21.0,6.0,5.0,7.0,11.0,6.0,6.0,8.0,7.0,2.0,9.0,10.0
ENSG00000204397.8,38.0,0.0,94.0,22.0,58.0,22.0,18.0,8.0,0.0,0.0,67.0,25.0
ENSG00000204710.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204922.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
ENSG00000205126.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000205339.10,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ENSG00000205531.13,16.0,4.0,6.0,4.0,7.0,2.0,5.0,1.0,10.0,1.0,7.0,2.0
ENSG00000207008.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000207112.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
ENSG00000211450.10,22.0,13.0,6.0,19.0,16.0,13.0,12.0,7.0,5.0,0.0,13.0,2.0
ENSG00000212789.4,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
ENSG00000213275.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213402.3,77.0,60.0,4.0,93.0,23.0,64.0,83.0,44.0,28.0,15.0,51.0,30.0
ENSG00000213445.10,38.0,7.0,16.0,23.0,11.0,11.0,13.0,0.0,6.0,0.0,7.0,8.0
ENSG00000213465.8,6.0,3.0,2.0,6.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0,2.0
ENSG00000213592.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000213593.10,6.0,2.0,3.0,5.0,4.0,3.0,3.0,0.0,4.0,1.0,3.0,1.0
ENSG00000213619.10,16.0,5.0,2.0,23.0,9.0,4.0,4.0,3.0,4.0,1.0,6.0,3.0
ENSG00000213779.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213931.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213934.9,287.0,126.0,347.0,13.0,2431.0,124.0,173.0,877.0,101338.0,9270.0,336.0,140.0
ENSG00000214026.11,14.0,4.0,2.0,6.0,1.0,7.0,3.0,0.0,4.0,0.0,13.0,0.0
ENSG00000214063.11,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214391.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000214517.10,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0
ENSG00000214530.9,4.0,1.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
ENSG00000214753.4,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214756.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSG00000214872.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000219529.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000221968.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSG00000222328.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000223609.11,8.0,0.0,2.0,0.0,5.0,0.0,3.0,2.0,24.0,0.0,8.0,3.0
ENSG00000223756.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000224411.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000225101.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0
ENSG00000227097.5,229.0,43.0,13.0,102.0,67.0,107.0,47.0,24.0,48.0,8.0,60.0,32.0
ENSG00000227376.1,5.0,0.0,2.0,1.0,4.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0
ENSG00000227615.1,96.0,27.0,17.0,46.0,45.0,44.0,49.0,33.0,53.0,12.0,36.0,15.0
ENSG00000229093.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229183.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229859.10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000229988.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000230593.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000230724.9,2.0,0.0,2.0,3.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
ENSG00000230980.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000231680.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000231726.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000234106.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000234268.1,311.0,102.0,26.0,227.0,96.0,178.0,141.0,100.0,80.0,16.0,115.0,39.0
ENSG00000234751.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000234857.2,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000234964.4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ENSG00000235505.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000236264.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000236287.8,5.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,1.0
ENSG00000236304.1,11.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0
ENSG00000236710.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000236935.1,3.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0
ENSG00000238149.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239306.5,5.0,3.0,3.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0
ENSG00000239470.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000239559.2,103.0,13.0,5.0,58.0,32.0,46.0,33.0,13.0,20.0,2.0,27.0,11.0
ENSG00000239920.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
ENSG00000239924.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000240036.4,58.0,0.0,0.0,0.0,19.0,0.0,26.0,0.0,0.0,0.0,20.0,7.0
